"ID","SCORE","RANK"
109773116,0.1195068359375,4685
109818882,0.346976518630981,510
109948733,0.027711808681488,11736
109998927,0.0975247025489807,5822
110221105,0.0958287119865417,5920
110258484,0.243849575519562,1371
110418359,0.362259745597839,442
110489508,0.0928106307983398,6088
110493374,0.0423663854598999,10270
110540943,0.135069131851196,4009
110570792,0.102745115756989,5531
110664334,0.173660218715668,2671
110679784,0.134645700454712,4024
110724562,0.111333131790161,5066
110741403,0.245574235916138,1346
110853273,0.0431370139122009,10188
110888383,0.166318118572235,2897
110913434,0.0546482801437378,9021
110919594,0.135251224040985,4000
111032214,0.0408994555473328,10452
111137681,0.0794166326522827,6963
111290409,0.0396345257759094,10592
111351758,0.145274579524994,3630
111406615,0.110494136810303,5095
111445806,0.0748946666717529,7298
111467843,0.249872386455536,1284
111540821,0.142379522323608,3738
111711967,0.0421311855316162,10297
111777778,0.01556396484375,12194
111825797,0.103332877159119,5503
112011557,0.0428111553192139,10222
112043076,0.0622385740280151,8337
112071733,0.0783777832984924,7044
112082393,0.0830729603767395,6704
112158211,0.113077580928802,4980
112209329,0.146970748901367,3561
112281269,0.030310332775116,11545
112341312,0.0740953683853149,7354
112354892,0.0535849928855896,9112
112379900,0.242512464523315,1392
112408192,0.194469630718231,2175
112570996,0.177033722400665,2585
112692151,0.404771447181702,297
112842427,0.054840624332428,9001
112848032,0.0360564589500427,10981
113000198,0.153895199298859,3288
113000609,0.041593074798584,10366
113026643,0.0784322619438171,7037
113103101,0.0672951936721802,7901
113130459,0.273135781288147,1037
113157612,0.0413371324539185,10402
113325067,0.474408507347107,137
113358607,0.174173057079315,2660
113474476,0.0489484071731567,9589
113948101,0.0350335240364075,11079
114047791,0.0663612484931946,7995
114050341,0.0384483933448792,10737
114128165,0.125882387161255,4409
114227060,0.0284115672111511,11680
114232073,0.0458189845085144,9898
114446541,0.337954819202423,562
114692322,0.205558478832245,1962
114712432,0.0376955270767212,10824
114893280,0.17530882358551,2629
114926446,0.0624322295188904,8321
115041332,0.290194392204285,867
115117099,0.0406872034072876,10468
115167222,0.184214174747467,2408
115233703,0.0502570867538452,9423
115270484,0.0764090418815613,7195
115442335,0.233786940574646,1503
115448693,0.120709717273712,4623
115605728,0.250217616558075,1281
115973569,0.104954421520233,5421
116179953,0.224248588085175,1656
116244814,0.19856983423233,2098
116447041,0.0523343086242676,9245
116503287,0.0314710736274719,11440
116512046,0.197867810726166,2107
116585608,0.223663747310638,1664
116740096,0.0376464128494263,10835
116942485,0.120323836803436,4638
116951599,0.228080153465271,1596
116987169,0.0378221869468689,10801
117032098,0.147533118724823,3535
117134567,0.106452286243439,5323
117175855,0.0634815692901611,8217
117325309,0.0344560742378235,11129
117359902,0.242843747138977,1385
117377228,0.0900195837020874,6276
117393052,0.0393270254135132,10625
117411616,0.0603616833686829,8509
117669315,0.115085601806641,4886
117832148,0.13740861415863,3925
117890748,0.096807599067688,5864
117989441,0.278043448925018,983
118008159,0.178662657737732,2537
118023121,0.212947130203247,1839
118108634,0.0513215065002441,9331
118116448,0.119313478469849,4695
118142739,0.0477171540260315,9695
118146340,0.288528263568878,883
118183589,0.222798645496368,1678
118278315,0.124848067760468,4447
118280908,0.0907501578330994,6233
118308473,0.145138680934906,3638
118398099,0.145298838615417,3627
118405230,0.173041462898254,2688
118492182,0.272052884101868,1050
118552915,0.271064341068268,1056
118751360,0.240101397037506,1414
118908094,0.0216252207756042,12074
118955417,0.0487810373306274,9605
119030673,0.0390341877937317,10665
119186067,0.0490070581436157,9584
119204669,0.152610838413239,3330
119210846,0.101005375385284,5629
119222687,0.228502929210663,1586
119245698,0.0223314762115479,12046
119310235,0.411712765693665,271
119348260,0.141381859779358,3784
119401531,0.0451990365982056,9974
119513418,0.033848762512207,11203
119549184,0.159121513366699,3125
119635833,0.0636414289474487,8208
119694977,0.104166150093079,5452
119703306,0.607112467288971,27
119719135,0.056351363658905,8857
119756774,0.0343758463859558,11142
119815859,0.0294635891914368,11602
119833259,0.198780953884125,2094
120019054,0.106575429439545,5318
120051580,0.170450627803802,2777
120109791,0.219460368156433,1720
120185123,0.0494940876960754,9528
120191756,0.0324802398681641,11339
120213233,0.0357998013496399,11010
120347849,0.0791829824447632,6987
120563469,0.0550382137298584,8974
120674615,0.443298637866974,203
120769492,0.0494042634963989,9539
120778679,0.0986059904098511,5761
120875932,0.147716701030731,3528
120975175,0.156855285167694,3208
121046806,0.0367459058761597,10925
121056400,0.165181875228882,2935
121318224,0.535989910364151,64
121327940,0.0325166583061218,11333
121377197,0.111169815063477,5074
121379020,0.0494610667228699,9532
121441304,0.0862540602684021,6485
121557772,0.0529094934463501,9177
121724118,0.0987861156463623,5747
121734790,0.159967601299286,3101
121765383,0.256652116775513,1205
121810331,0.457336187362671,168
121854336,0.0518749952316284,9277
121901562,0.0253324508666992,11896
122059269,0.0619233250617981,8361
122071412,0.0246669054031372,11929
122215682,0.0506379008293152,9395
122265685,0.317658066749573,681
122293507,0.285857856273651,916
122328576,0.0746163725852966,7317
122359904,0.410217821598053,278
122367696,0.158414840698242,3150
122534170,0.0465342402458191,9821
122709689,0.194001197814941,2191
122792565,0.0769801735877991,7152
122934388,0.0332348942756653,11261
123013278,0.0586572885513306,8666
123128173,0.126933753490448,4366
123154954,0.183391690254211,2429
123285777,0.046921968460083,9776
123393706,0.155258536338806,3250
123504346,0.136245012283325,3963
123650699,0.239432036876678,1419
123650761,0.195549666881561,2149
123705179,0.0310938954353333,11482
123783515,0.0687978267669678,7764
123800002,0.0722649693489075,7495
123814117,0.203642547130585,2001
123903051,0.0590711832046509,8624
124016302,0.072848379611969,7437
124047245,0.180687844753265,2484
124117372,0.0680820941925049,7834
124280339,0.0587653517723083,8653
124293452,0.261400401592255,1150
124301025,0.0750800371170044,7287
124415595,0.179034531116486,2527
124459414,0.245295524597168,1352
124582373,0.0682573914527893,7819
124582669,0.155525624752045,3242
124742405,0.0497933030128479,9483
124804211,0.298926591873169,795
124810500,0.0537678599357605,9101
124812663,0.0442299842834473,10068
124819496,0.207120358943939,1931
124829290,0.289074420928955,879
124838021,0.16288435459137,3007
124867641,0.0612393021583557,8427
124948998,0.0484308004379272,9635
125033584,0.16022139787674,3096
125036600,0.033892810344696,11196
125044999,0.0629419684410095,8280
125198867,0.0798929929733276,6938
125377548,0.273345232009888,1033
125695622,0.0310543775558472,11486
125744705,0.0610979795455933,8443
125838205,0.218190550804138,1744
125875722,0.0631816387176514,8249
126067878,0.0595777034759521,8580
126072142,0.0378813147544861,10793
126079524,0.155889689922333,3234
126449142,0.148369610309601,3496
126545273,0.0398695468902588,10557
126577891,0.202109515666962,2028
126759700,0.474102735519409,138
126802351,0.10931921005249,5157
126815585,0.151266038417816,3381
126854494,0.0290404558181763,11629
127152850,0.0711538791656494,7582
127175749,0.134156048297882,4040
127216859,0.0940434336662292,6009
127326237,0.066826343536377,7941
127354177,0.0403590798377991,10496
127359664,0.103274405002594,5507
127400550,0.0620118379592896,8355
127423871,0.194771349430084,2167
127480645,0.0380039811134338,10784
127501086,0.0723826289176941,7481
127620842,0.0411031246185303,10428
127699769,0.0686845183372498,7777
127716126,0.0306516289710999,11518
127723143,0.0580892562866211,8707
127750776,0.200614333152771,2059
127926174,0.105883419513702,5363
127969399,0.170673608779907,2769
128034025,0.0402267575263977,10505
128201280,0.089874267578125,6280
128212288,0.103360652923584,5500
128282280,0.0954026579856873,5946
128340895,0.0745360255241394,7325
128382353,0.0555117130279541,8925
128571694,0.0613178610801697,8418
128581741,0.280658006668091,962
128591544,0.0632206797599792,8245
128593904,0.149714350700378,3430
128680903,0.0239951014518738,11969
128707316,0.153973519802094,3287
128820537,0.0363065004348755,10960
128839719,0.180968701839447,2476
128850119,0.0976032614707947,5814
128952374,0.0690317153930664,7739
129124747,0.109918653964996,5122
129216975,0.088473916053772,6366
129290614,0.0479714870452881,9671
129317543,0.0830000042915344,6716
129344554,0.191839933395386,2233
129396980,0.35622900724411,468
129444166,0.1490518450737,3464
129500292,0.0918958783149719,6140
129513866,0.104210793972015,5451
129603725,0.179673969745636,2510
129628969,0.0501242876052856,9440
129758246,0.052517831325531,9226
129805640,0.0293785929679871,11613
129857309,0.0338850617408752,11198
129980967,0.028320848941803,11687
130021404,0.0623174905776978,8327
130056455,0.0522192120552063,9256
130146673,0.100082099437714,5686
130177121,0.143114984035492,3715
130199000,0.051207959651947,9351
130359859,0.157325088977814,3193
130405812,0.0567865967750549,8824
130428843,0.146223485469818,3593
130523332,0.0358126759529114,11008
130609494,0.0569605231285095,8807
130882790,0.0528975129127502,9179
130921657,0.0852568745613098,6556
130974305,0.0644217133522034,8130
131092593,0.176393210887909,2597
131178624,0.0525654554367065,9220
131295747,0.165245413780212,2929
131315270,0.0436540246009827,10128
131330365,0.129881501197815,4220
131342539,0.137065589427948,3939
131348552,0.0720188617706299,7516
131415000,0.107614517211914,5252
131624177,0.0939298272132874,6020
131757514,0.100335478782654,5674
131893145,0.158328950405121,3152
131938106,0.0667608380317688,7948
131977484,0.167594015598297,2860
132015056,0.0322713255882263,11354
132056585,0.0384264588356018,10741
132058157,0.146123111248016,3598
132189180,0.170808136463165,2766
132333389,0.254312932491302,1232
132468748,0.0820910930633545,6792
132523777,0.104992985725403,5418
132542308,0.18684720993042,2358
132553766,0.195061385631561,2161
132665735,0.0512462854385376,9345
132858867,0.0490823984146118,9576
132886798,0.0169362425804138,12180
132888336,0.095146119594574,5960
132938641,0.175213932991028,2635
132968970,0.0869427919387817,6445
133252875,0.0809774398803711,6862
133352101,0.120181381702423,4647
133389376,0.0655362606048584,8049
133399663,0.118335247039795,4738
133409807,0.0676641464233398,7866
133421981,0.0665758848190308,7972
133543647,0.179132044315338,2524
133615388,0.184600293636322,2402
133622451,0.0349435806274414,11091
133683242,0.0772757530212402,7134
133695508,0.123384356498718,4507
133732356,0.101570844650269,5601
133793064,0.223483800888062,1668
133815115,0.470591247081757,144
134007151,0.134672820568085,4021
134272803,0.204894781112671,1975
134287562,0.136018037796021,3971
134347633,0.0958707332611084,5919
134373656,0.0837209224700928,6657
134572290,0.0824615359306335,6755
134606438,0.0369404554367065,10897
134618380,0.178343534469604,2550
134742139,0.061765730381012,8374
134762953,0.0630081295967102,8268
134773725,0.128492534160614,4294
134921992,0.11820262670517,4747
134931175,0.102504730224609,5550
134935270,0.0371806621551514,10881
134962098,0.032124936580658,11371
134998107,0.0785462856292725,7031
135006385,0.0535628199577332,9114
135042071,0.0657500624656677,8043
135074562,0.0245458483695984,11937
135091170,0.0331143736839294,11278
135233196,0.0359265804290771,10999
135357961,0.154134929180145,3283
135370888,0.0628746747970581,8288
135419798,0.208796858787537,1902
135424216,0.0465815663337708,9817
135472540,0.17525327205658,2633
135489586,0.176082372665405,2610
135715801,0.0431382656097412,10187
135716419,0.0782372355461121,7051
135804993,0.251194894313812,1269
135809353,0.0225266218185425,12040
135857247,0.0725646018981934,7463
135880126,0.474583148956299,136
136001455,0.417501628398895,250
136125714,0.137301445007324,3930
136131628,0.0661491751670837,8016
136140501,0.0697252154350281,7688
136203249,0.388032674789429,339
136209559,0.0644047260284424,8135
136239723,0.168806612491608,2821
136302854,0.243832468986511,1372
136332380,0.0591981410980225,8614
136368372,0.386069118976593,345
136616675,0.0486670136451721,9619
136627740,0.0638789534568787,8183
136679060,0.397948622703552,313
136751982,0.0484892725944519,9628
136766705,0.0836458802223206,6663
136839416,0.45011693239212,178
137019212,0.123624205589294,4498
137259676,0.214988172054291,1800
137326327,0.0573238730430603,8780
137362579,0.0886392593383789,6355
137371595,0.0461215972900391,9861
137393389,0.0740458965301514,7356
137396260,0.131471991539001,4140
137396651,0.137190341949463,3934
137452312,0.478854060173035,129
137475129,0.035946786403656,10997
137649472,0.0814272165298462,6830
137685047,0.0739490985870361,7361
137687746,0.194067120552063,2186
137698299,0.0682308077812195,7822
137751402,0.0369027256965637,10901
137766849,0.166745841503143,2888
137814190,0.0476713180541992,9703
137853102,0.124430954456329,4461
138124726,0.16192352771759,3052
138170527,0.0554006695747375,8946
138321473,0.158890426158905,3134
138330007,0.195215165615082,2156
138452040,0.0234827995300293,11992
138456157,0.123861789703369,4488
138588251,0.0761678218841553,7216
138695603,0.0350258350372314,11082
138930767,0.0467291474342346,9797
139010456,0.137702584266663,3918
139011979,0.0891672968864441,6327
139026352,0.156001687049866,3227
139033936,0.0398543477058411,10561
139044945,0.0538976192474365,9087
139050875,0.351605653762817,491
139247865,0.0666904449462891,7959
139257733,0.151370048522949,3375
139272011,0.488324105739594,118
139340596,0.0257341861724854,11878
139351045,0.524164319038391,77
139357660,0.140102684497833,3829
139406545,0.0785164833068848,7032
139475081,0.210598766803741,1869
139504307,0.214157283306122,1819
139589549,0.0334743857383728,11240
139676955,0.0592676997184753,8602
139782545,0.0538713932037354,9092
139806190,0.0938434600830078,6027
139879859,0.0660675764083862,8023
139911954,0.149776816368103,3426
139913292,0.0279880166053772,11714
139930296,0.343791902065277,532
139946234,0.36662483215332,418
139958081,0.0659600496292114,8030
140004594,0.328214764595032,615
140019671,0.061168909072876,8433
140096962,0.154456198215485,3271
140228611,0.0761277079582214,7221
140278530,0.0953052043914795,5950
140324416,0.0620047450065613,8356
140466781,0.0621880292892456,8341
140592105,0.0224609375,12042
140621418,0.0209824442863464,12096
140707333,0.0909894108772278,6217
140819786,0.03568035364151,11021
140965913,0.162688255310059,3019
140979937,0.147260010242462,3549
141321004,0.0745324492454529,7326
141359228,0.0653403997421265,8063
141417993,0.153710544109344,3293
141423619,0.0204933881759644,12112
141594431,0.119549453258514,4682
141639629,0.237142980098724,1455
141660767,0.0844844579696655,6612
141692991,0.0898706912994385,6281
141694740,0.0752886533737183,7275
141811718,0.210407793521881,1871
141881665,0.0442084074020386,10069
141899970,0.0935745239257812,6040
142134337,0.314655721187592,699
142200764,0.263752341270447,1124
142210830,0.0297643542289734,11581
142231373,0.0753887295722961,7268
142401844,0.0675026774406433,7883
142535862,0.237874209880829,1443
142544362,0.0354207754135132,11046
142626824,0.449967086315155,180
142678179,0.252012610435486,1263
142841017,0.181566178798676,2464
143068288,0.0450178384780884,9996
143125234,0.166944622993469,2881
143386974,0.162797868251801,3012
143456080,0.067943811416626,7847
143778331,0.0966300964355469,5875
143867762,0.146804213523865,3570
144130021,0.0311039686203003,11480
144162121,0.164980947971344,2944
144248283,0.139415562152863,3861
144281748,0.0386981964111328,10707
144299948,0.0337374806404114,11216
144323124,0.184312224388123,2407
144412214,0.148611962795258,3482
144611708,0.100714683532715,5650
144612756,0.0387564897537231,10699
144641509,0.0918825268745422,6141
144663109,0.0578901767730713,8720
144752939,0.169918715953827,2790
144910919,0.0368932485580444,10903
145005621,0.0552807450294495,8955
145075893,0.0368813872337341,10906
145231764,0.345904767513275,517
145270157,0.0749992728233337,7294
145433304,0.0409532785415649,10444
145460100,0.179934024810791,2501
145620331,0.142971813678741,3725
145760466,0.120936393737793,4615
145785660,0.122688949108124,4545
145952857,0.0422372817993164,10286
145977219,0.100618660449982,5657
145989155,0.142037153244019,3755
145992696,0.020460844039917,12114
146017318,0.079646110534668,6952
146019173,0.175153434276581,2636
146037603,0.147921741008759,3518
146046422,0.227147996425629,1608
146228048,0.0590820908546448,8622
146315537,0.0591029524803162,8619
146488733,0.0574562549591064,8769
146515043,0.0628771781921387,8287
146589381,0.0765643119812012,7179
146684443,0.0962591171264648,5897
146826994,0.0216794013977051,12073
146867198,0.345274150371552,522
146869696,0.0869850516319275,6442
146872310,0.0951101183891296,5963
147009666,0.0549836158752441,8982
147099857,0.350490152835846,494
147146829,0.0645225048065186,8124
147217096,0.0867754220962524,6452
147244778,0.0523443222045898,9244
147434427,0.144777417182922,3653
147434996,0.264092981815338,1118
147575308,0.146828949451447,3569
147651129,0.0810739994049072,6854
147680594,0.159341275691986,3118
147694597,0.148324191570282,3497
147794907,0.0571773648262024,8791
147810683,0.105484187602997,5396
147878125,0.0384132266044617,10744
147911359,0.219388842582703,1724
147932865,0.0386349558830261,10713
148093793,0.0723796486854553,7482
148102726,0.036579966545105,10941
148262664,0.0468147397041321,9787
148534747,0.0527660846710205,9197
148684202,0.100558221340179,5661
148909199,0.0543733239173889,9044
148968354,0.0583589673042297,8688
149001395,0.0948260426521301,5977
149202270,0.0737094879150391,7380
149542043,0.173726797103882,2669
149612258,0.0730571150779724,7425
149642240,0.0611375570297241,8438
149750106,0.0757701992988586,7253
149891422,0.127710282802582,4332
150013282,0.0374799370765686,10853
150026032,0.147888958454132,3520
150321620,0.132846474647522,4081
150371606,0.0401735305786133,10513
150381467,0.0273624062538147,11765
150388834,0.0910517573356628,6213
150456776,0.204352021217346,1988
150494947,0.0874841809272766,6419
150531769,0.249432802200317,1291
150614462,0.196927189826965,2120
150622920,0.0621011853218079,8347
150773910,0.478089809417725,130
150901772,0.0250021815299988,11915
150931418,0.0512120723724365,9350
150949614,0.0880374908447266,6386
151031153,0.0682871341705322,7816
151052558,0.0355870127677917,11030
151098527,0.106643259525299,5315
151106543,0.0421057939529419,10300
151350026,0.0433380603790283,10169
151368763,0.027532160282135,11747
151380628,0.155258357524872,3251
151396317,0.0477818250656128,9688
151427610,0.132907807826996,4080
151459864,0.0315034985542297,11434
151612793,0.049547016620636,9519
151695901,0.151890397071838,3358
151705459,0.0975597500801086,5819
151940868,0.213203430175781,1833
151942956,0.0118083357810974,12216
152071750,0.0549153685569763,8993
152075070,0.151320815086365,3379
152119931,0.469163715839386,145
152164471,0.100923359394073,5633
152280115,0.073311984539032,7409
152303666,0.0506758689880371,9391
152416112,0.0500892400741577,9446
152426134,0.0918459296226501,6146
152532359,0.0464017987251282,9830
152592875,0.050550103187561,9405
152629512,0.0465513467788696,9820
152714292,0.105775535106659,5373
152749741,0.0561838150024414,8869
152758822,0.0318419933319092,11408
152790208,0.039167046546936,10647
152811863,0.0454009175300598,9945
152851136,0.117642223834991,4782
152869833,0.0385138392448425,10726
152892752,0.230725884437561,1546
152925361,0.0496582984924316,9502
153045386,0.105592727661133,5384
153073094,0.272348880767822,1046
153236688,0.329576134681702,606
153294456,0.0521955490112305,9259
153460457,0.0473333597183228,9736
153524316,0.109811067581177,5129
153588827,0.0675601959228516,7879
153628078,0.0547724366188049,9004
153649839,0.196281850337982,2132
153667299,0.165565550327301,2919
153796331,0.212421298027039,1846
153951822,0.0274372100830078,11758
153979297,0.10087525844574,5636
153995393,0.0549570918083191,8989
153998475,0.210272133350372,1876
154002928,0.1774001121521,2575
154300622,0.071153998374939,7581
154337882,0.110541999340057,5092
154356467,0.0640884637832642,8167
154456714,0.220643162727356,1705
154468746,0.0281426906585693,11702
154483835,0.0315929651260376,11428
154507088,0.0451639294624329,9980
154547144,0.115423321723938,4870
154557925,0.0617383718490601,8375
154575838,0.350864827632904,493
154660889,0.145871043205261,3608
154668079,0.174536228179932,2652
154707583,0.0802900791168213,6914
154793654,0.224517524242401,1650
154868461,0.186139047145844,2373
154889646,0.070149838924408,7652
154891010,0.131386876106262,4147
154896354,0.265845954418182,1105
154919220,0.0210638046264648,12092
154955825,0.0575013160705566,8763
155077628,0.122049987316132,4568
155080005,0.0485465526580811,9622
155087853,0.152372419834137,3343
155281008,0.253597557544708,1241
155294842,0.0888186693191528,6340
155372484,0.1024010181427,5558
155406023,0.0593854188919067,8592
155696120,0.0438769459724426,10099
155833120,0.0411978363990784,10418
155883185,0.0852218270301819,6558
155908081,0.572430729866028,48
155914622,0.0320132374763489,11388
155916114,0.0254283547401428,11891
155939294,0.088618278503418,6358
155990503,0.141013860702515,3793
156093212,0.566009759902954,52
156116280,0.314170956611633,703
156228765,0.404053866863251,299
156243238,0.146909058094025,3564
156563436,0.177515387535095,2574
156658554,0.0271618962287903,11774
156788348,0.0463536381721497,9834
156889554,0.04691481590271,9777
156958100,0.112493634223938,5013
156963628,0.105138599872589,5415
157009775,0.0577613711357117,8729
157142265,0.252953112125397,1250
157193337,0.0550261735916138,8978
157222536,0.0286379456520081,11661
157304125,0.0426033735275269,10246
157418027,0.0647715926170349,8108
157525393,0.195609569549561,2146
157542851,0.0918759703636169,6142
157574552,0.524188816547394,76
157764598,0.231628239154816,1531
157818709,0.0285770893096924,11667
157854920,0.0895322561264038,6309
157855104,0.138416826725006,3894
157908526,0.0518544316291809,9282
158034834,0.0404004454612732,10494
158051504,0.111838519573212,5040
158083062,0.0306471586227417,11519
158192186,0.14085066318512,3800
158209939,0.0884627103805542,6367
158363727,0.0340744853019714,11170
158371284,0.287271857261658,900
158413153,0.218044400215149,1748
158446141,0.16578072309494,2910
158453017,0.0682466626167297,7820
158453215,0.041426956653595,10393
158465626,0.245660185813904,1344
158568468,0.0301913619041443,11558
158641890,0.0670008063316345,7922
158725162,0.132734000682831,4084
158756263,0.0500178933143616,9457
158764367,0.305807530879974,746
158871349,0.310663461685181,722
158893192,0.0735217928886414,7396
158930273,0.124332368373871,4466
158957103,0.0650941729545593,8084
159011142,0.10700398683548,5294
159057529,0.21794605255127,1751
159087299,0.247038662433624,1324
159153794,0.221081078052521,1699
159246037,0.0601157546043396,8532
159337539,0.435778617858887,215
159504395,0.25847727060318,1181
159513463,0.0402130484580994,10507
159529955,0.0628842115402222,8286
159622005,0.0194674730300903,12141
159648011,0.0760250091552734,7228
159755690,0.114295184612274,4919
159758861,0.141637921333313,3775
159907246,0.0829657912254333,6718
159991422,0.0420370101928711,10310
160150395,0.0669624805450439,7925
160226498,0.351276755332947,492
160395592,0.190380454063416,2276
160440309,0.528925001621246,70
160469728,0.172570168972015,2702
160481184,0.0457888245582581,9902
160539262,0.160757780075073,3084
160579210,0.030207097530365,11556
160624169,0.0471343398094177,9756
160717666,0.205848217010498,1956
160798565,0.230370581150055,1557
160817606,0.356115341186523,470
160997932,0.252320110797882,1259
161022153,0.0788571834564209,7009
161135162,0.119357943534851,4691
161183095,0.370286166667938,401
161242933,0.0400317311286926,10529
161415889,0.0346198678016663,11117
161447506,0.171425938606262,2744
161500674,0.0462007522583008,9852
161521038,0.258792340755463,1178
161600831,0.090897798538208,6224
161884408,0.0357291102409363,11016
161935043,0.13720029592514,3933
162119540,0.117458701133728,4787
162140652,0.0444685220718384,10048
162230176,0.0763767957687378,7199
162263439,0.164974331855774,2945
162298573,0.0434951186180115,10151
162431695,0.057005763053894,8799
162504640,0.148307263851166,3500
162728904,0.139533579349518,3855
162775213,0.0727837681770325,7446
162808691,0.162835955619812,3009
162821185,0.0484930276870728,9627
162874832,0.103638052940369,5480
163103089,0.116531372070312,4820
163130263,0.0938467383384705,6026
163159705,0.141758561134338,3766
163192472,0.0876851677894592,6413
163290733,0.292018711566925,854
163291058,0.0265622138977051,11828
163414268,0.10713005065918,5282
163455370,0.0150124430656433,12198
163481888,0.205302894115448,1969
163509642,0.0284058451652527,11684
163510481,0.0399101972579956,10549
163609212,0.489138662815094,117
163638407,0.0681752562522888,7828
163720344,0.250669777393341,1275
163803083,0.0203904509544373,12118
163913957,0.16995906829834,2789
163994220,0.04436194896698,10054
164083915,0.111363112926483,5064
164084733,0.0576474070549011,8741
164278032,0.0206820964813232,12104
164300016,0.107741355895996,5244
164353011,0.10230827331543,5561
164362624,0.0704894065856934,7627
164369324,0.180433988571167,2488
164473903,0.158941030502319,3132
164596519,0.147987246513367,3513
164684693,0.0463599562644958,9833
164718690,0.21534389257431,1794
164778328,0.150538325309753,3402
164834706,0.0248515605926514,11922
164950087,0.132456481456757,4089
164960585,0.0513080954551697,9335
165043275,0.532324880361557,69
165103823,0.126367926597595,4385
165131829,0.0844247937202454,6614
165142344,0.178602457046509,2539
165195412,0.0551617741584778,8964
165415542,0.102205812931061,5567
165488561,0.210716962814331,1867
165500464,0.0462548732757568,9844
165611047,0.0768890976905823,7158
165644053,0.0557613968849182,8905
165689607,0.144536435604095,3661
165808281,0.0227277278900146,12027
165839901,0.15108722448349,3385
165912428,0.133143663406372,4069
165988592,0.146007895469666,3602
166018910,0.151496887207031,3369
166161728,0.0196722149848938,12136
166242397,0.0328530669212341,11302
166391382,0.15471351146698,3262
166461414,0.190571784973145,2269
166487677,0.101582109928131,5600
