"ID","SCORE","RANK"
110418359,0.83298021605816,16
110489508,0.701492698042293,1832
110493374,0.456611947147175,6994
110540943,0.782922715471875,388
110570792,0.349673137100854,9398
110664334,0.805805939417653,139
110679784,0.627205260233452,3813
110724562,0.561240144284757,5088
110741403,0.740044301192844,1036
110853273,0.333205618100378,9851
110888383,0.494382027142902,6278
110913434,0.578812624601521,4764
110919594,0.470760177137505,6726
111032214,0.38582295118611,8526
111137681,0.560560758426451,5098
111290409,0.444171184944014,7263
111351758,0.585043218745648,4666
111406615,0.696815706538597,1975
111445806,0.484617566402613,6463
111467843,0.495065049755994,6262
111540821,0.451525248398364,7098
111711967,0.354284820276576,9296
111777778,0.351947296492463,9348
111825797,0.556239414348571,5190
112011557,0.444771582810754,7247
112043076,0.663935504660064,2909
112071733,0.387617026676872,8485
112082393,0.467866162234758,6776
112158211,0.373613955947361,8818
112209329,0.564737651156509,5027
112281269,0.348330526641824,9441
112341312,0.671180452112824,2696
112354892,0.484035127929816,6469
112379900,0.382067124506434,8613
112408192,0.823033087853389,37
112570996,0.33470245323661,9817
112692151,0.715337923564612,1536
112842427,0.29789720304785,10830
112848032,0.325221007450983,10100
113000198,0.71787757380811,1476
113000609,0.433901319807497,7495
113026643,0.635591174428715,3613
113103101,0.651894091087211,3207
113130459,0.622346730642554,3935
113157612,0.413734531661279,7908
113325067,0.756733820599775,759
113358607,0.808382602902209,123
113474476,0.443419282419289,7284
113948101,0.577712679481056,4782
114047791,0.467146152161977,6791
114050341,0.386948019395034,8498
114128165,0.495469552540379,6254
114227060,0.275359436679255,11403
114232073,0.56057590614051,5097
114446541,0.495350626703984,6257
114692322,0.642852008864186,3422
114712432,0.325529932400282,10092
114893280,0.460648889343747,6919
114926446,0.46987399435445,6736
115041332,0.66390989482493,2910
115117099,0.364814790416617,9046
115167222,0.708405058056765,1671
115233703,0.577776011317965,4780
115270484,0.370908405047231,8883
115442335,0.745479013230995,942
115448693,0.636261666220781,3598
115605728,0.726905700994288,1294
115973569,0.675117983328192,2575
116179953,0.765705311496789,633
116244814,0.620194311211622,3983
116447041,0.318978990570643,10247
116503287,0.269432268722452,11541
116512046,0.722945173360934,1370
116585608,0.79523535961449,251
116740096,0.3723621683032,8846
116942485,0.571789964958515,4889
116951599,0.682797660601178,2370
116987169,0.373143739103073,8826
117032098,0.628156092199039,3791
117134567,0.479752367383454,6538
117175855,0.408609365396338,8020
117325309,0.262843801838086,11672
117359902,0.796655819053518,230
117377228,0.673327270468885,2632
117393052,0.313527586363258,10398
117411616,0.525106979068464,5745
117669315,0.641011321640267,3469
117832148,0.621650028586579,3958
117890748,0.426531606649455,7655
117989441,0.730980976787982,1220
118008159,0.297952681676844,10827
118023121,0.714852322078186,1545
118108634,0.353865015593168,9306
118116448,0.414638738048455,7882
118142739,0.346160326128765,9508
118146340,0.643920650022381,3393
118183589,0.525282756716285,5744
118278315,0.713444349974166,1577
118280908,0.442237835967455,7308
118308473,0.713591082928687,1572
118398099,0.715268286804946,1538
118405230,0.359244798009182,9172
118492182,0.574001435626822,4848
118552915,0.787716042396919,329
118751360,0.666813039666008,2835
118908094,0.25703147703025,11776
118955417,0.385730416110928,8528
119030673,0.350556885244174,9375
119186067,0.306280789126948,10604
119204669,0.751267255416947,852
119210846,0.462660795140847,6882
119222687,0.625815543033695,3844
119245698,0.313012756100525,10417
119310235,0.754526494193031,799
119348260,0.357393400048958,9221
119401531,0.528082483345187,5702
119513418,0.402747392396129,8146
119549184,0.729639870833911,1245
119635833,0.530712190977169,5640
119694977,0.746667563546806,924
119703306,0.728079621182881,1281
119719135,0.259864533555569,11729
119756774,0.244219745048925,11949
119815859,0.267749553143502,11573
119833259,0.702926389077573,1799
120019054,0.576666153000743,4801
120051580,0.626532493961039,3829
120109791,0.61192770235843,4160
120185123,0.295049450209623,10913
120191756,0.238862896262359,11997
120213233,0.311395998953233,10460
120347849,0.369275493517777,8914
120563469,0.590274143710146,4574
120674615,0.71627175824256,1520
120769492,0.327132067224133,10043
120778679,0.464066229094295,6855
120875932,0.261424514988106,11703
120975175,0.546289437044674,5369
121046806,0.380680650840786,8655
121056400,0.600547122441049,4385
121318224,0.638474050348247,3533
121327940,0.279468824427441,11321
121377197,0.614635658293734,4100
121379020,0.338732624122914,9695
121441304,0.509092892870116,6018
121557772,0.285713727639531,11159
121724118,0.393399781718948,8359
121734790,0.451631546520935,7093
121765383,0.630827599820668,3718
121810331,0.77626516467683,475
121854336,0.496884195258557,6226
121901562,0.296001609654319,10885
122059269,0.592014476068606,4542
122071412,0.365150343157677,9035
122215682,0.432548605258959,7523
122265685,0.627519403143116,3807
122293507,0.673401007747868,2627
122328576,0.606934783983837,4267
122359904,0.676945590250589,2522
122367696,0.631029445143737,3713
122534170,0.367650411591125,8962
122709689,0.82917074658869,22
122792565,0.203293690187023,12202
122934388,0.363676939932951,9071
123013278,0.358598962070335,9190
123128173,0.653265876591289,3173
123154954,0.531363235386703,5630
123285777,0.562950394147681,5058
123393706,0.484089970345554,6468
123504346,0.452263605052722,7081
123650699,0.703517829440189,1784
123650761,0.772228232651301,531
123705179,0.388789834174581,8462
123783515,0.401184474787038,8182
123800002,0.643457345943919,3407
123814117,0.659985453724121,3004
123903051,0.556411107628726,5186
124016302,0.450600700766715,7124
124047245,0.698147151166142,1939
124117372,0.381347512382275,8632
124280339,0.401517279255994,8174
124293452,0.62610006006962,3837
124301025,0.637329318384453,3572
124415595,0.471772179517575,6704
124459414,0.670242153496336,2725
124582373,0.416671719909932,7836
124582669,0.550859187370634,5287
124742405,0.256209884507031,11789
124804211,0.53511186136615,5566
124810500,0.334994439676009,9806
124812663,0.292332851325854,10981
124819496,0.619116987221404,4010
124829290,0.664912668810721,2879
124838021,0.665019841320926,2878
124867641,0.431390770061019,7544
124948998,0.332988700520962,9860
125033584,0.748534696235023,889
125036600,0.209026720570334,12182
125044999,0.463523968008395,6869
125198867,0.378892856108738,8690
125377548,0.772582309387688,521
125695622,0.329787842623561,9970
125744705,0.335805243266022,9778
125838205,0.695998915219269,1993
125875722,0.316143185769485,10314
126067878,0.285494566140769,11163
126072142,0.396027102557151,8288
126079524,0.521271869885655,5811
126449142,0.707521510653702,1701
126545273,0.477912886669653,6574
126577891,0.723587340351601,1358
126759700,0.776830444079565,466
126802351,0.37669682101936,8747
126815585,0.683914384209392,2338
126854494,0.308793486615347,10526
127152850,0.392634143531892,8375
127175749,0.74787619404332,909
127216859,0.48454956722082,6464
127326237,0.48788555094995,6396
127354177,0.268175447856825,11565
127359664,0.383840390246672,8576
127400550,0.557494493409656,5165
127423871,0.621136534777657,3972
127480645,0.25249340441585,11848
127501086,0.457429569432214,6976
127620842,0.367498657697295,8965
127699769,0.455337046947875,7017
127716126,0.315992082617991,10321
127723143,0.508041541813245,6037
127750776,0.773353216767476,509
127926174,0.628026931265119,3796
127969399,0.735820563757373,1123
128034025,0.356940163445985,9231
128201280,0.25383646413483,11828
128212288,0.31005634500854,10497
128282280,0.63736740617584,3569
128340895,0.37167241612454,8863
128382353,0.573986210422722,4849
128571694,0.30746482993371,10572
128581741,0.686162719791862,2277
128591544,0.698226037898409,1935
128593904,0.346475995490587,9502
128680903,0.449584844359511,7144
128707316,0.569749535137495,4936
128820537,0.212746932989831,12167
128839719,0.75951399727115,714
128850119,0.675103269168372,2576
128952374,0.40925504922438,8006
129124747,0.549344917534457,5319
129216975,0.711599267790501,1617
129290614,0.264914761381225,11628
129317543,0.692757075608628,2100
129344554,0.582286491956483,4706
129396980,0.694520206537377,2042
129444166,0.674391233166533,2598
129500292,0.339384655498916,9681
129513866,0.712994784758512,1589
129603725,0.731146449923917,1218
129628969,0.345982877090592,9513
129758246,0.302763105882436,10693
129805640,0.288536136722022,11086
129857309,0.404860267942969,8098
129980967,0.410190603841439,7982
130021404,0.321275955035544,10191
130056455,0.25275480918257,11844
130146673,0.666881829795391,2833
130177121,0.609296051768339,4211
130199000,0.497146643267742,6222
130359859,0.686860907890366,2254
130405812,0.369961444567841,8901
130428843,0.800847875905461,185
130523332,0.305334204729838,10630
130609494,0.31337112803055,10405
130882790,0.285108583583495,11173
130921657,0.342693989186049,9591
130974305,0.63639951574023,3595
131092593,0.70712614961476,1711
131178624,0.365322728131152,9030
131295747,0.59169672162037,4548
131315270,0.485518507012477,6444
131330365,0.575235733443308,4826
131342539,0.279404254693267,11324
131348552,0.340984633123988,9627
131415000,0.66607052425833,2853
131624177,0.66595416147374,2856
131757514,0.653713855912562,3160
131893145,0.512143859412479,5972
131938106,0.261607899725215,11698
131977484,0.515250330267676,5916
132015056,0.338326432579191,9705
132056585,0.263292914812619,11663
132058157,0.378010237416106,8716
132189180,0.786707903501712,341
132333389,0.714443781856641,1557
132468748,0.437883274194095,7391
132523777,0.451631341533392,7094
132542308,0.741036143535828,1021
132553766,0.762033582051967,681
132665735,0.444307887494713,7261
132858867,0.268953501512003,11552
132886798,0.393346662145669,8360
132888336,0.68170044097465,2399
132938641,0.629614577020901,3751
132968970,0.464308107762522,6848
133252875,0.58135760243191,4728
133352101,0.78121240330568,407
133389376,0.693677708771354,2074
133399663,0.663727733438972,2917
133409807,0.445415836020859,7231
133421981,0.404736884249921,8102
133543647,0.793597946471252,270
133615388,0.463677913458291,6866
133622451,0.318015222270902,10267
133683242,0.625784010540254,3846
133695508,0.795342997308343,249
133732356,0.666195479283508,2850
133793064,0.737295929684595,1090
133815115,0.795765902647421,242
134007151,0.679692131703638,2454
134272803,0.687636230437701,2230
134287562,0.523448912560743,5765
134347633,0.467727454962464,6779
134373656,0.37153121624588,8868
134572290,0.659272661246714,3023
134606438,0.43131567098811,7545
134618380,0.779058202448416,441
134742139,0.395829854839768,8295
134762953,0.503431784266745,6118
134773725,0.691517681471162,2133
134921992,0.570611354085315,4916
134931175,0.681340733335204,2411
134935270,0.559259234166898,5127
134962098,0.356381311720296,9242
134998107,0.466984249229981,6794
135006385,0.291763707547309,10994
135042071,0.557079453678953,5175
135074562,0.375496141274182,8764
135091170,0.307730415370948,10565
135233196,0.395668127034134,8297
135357961,0.641700243674336,3448
135370888,0.342234657639206,9597
135419798,0.738615787624144,1063
135424216,0.335920387670591,9771
135472540,0.758083759094611,734
135489586,0.506320905963195,6067
135715801,0.418790961257305,7797
135716419,0.365772352444855,9015
135804993,0.630464592170359,3727
135809353,0.332192136100063,9879
135857247,0.317345312876845,10286
135880126,0.816057450305877,75
136001455,0.639823717648606,3503
136125714,0.433938071380749,7494
136131628,0.446438740083392,7206
136140501,0.399944322410321,8203
136203249,0.559622395429506,5122
136209559,0.446042081747767,7221
136239723,0.766653716958392,617
136302854,0.570764680054078,4914
136332380,0.430508904219318,7566
136368372,0.791229105665227,293
136616675,0.289441547255348,11057
136627740,0.664835436738173,2881
136679060,0.543220356964579,5420
136751982,0.329501132175974,9976
136766705,0.549897936669901,5302
136839416,0.700023231637701,1876
137019212,0.650358612883704,3243
137259676,0.574389865825585,4841
137326327,0.266120624794351,11599
137362579,0.587778031535053,4620
137371595,0.48954811311732,6369
137393389,0.673752045550049,2616
137396260,0.682002258152936,2387
137396651,0.595245083629655,4475
137452312,0.636473736468845,3593
137475129,0.374537427801039,8795
137649472,0.739787517151443,1039
137685047,0.532783943779391,5606
137687746,0.539922147400369,5481
137698299,0.572890372640929,4870
137751402,0.589905780617563,4580
137766849,0.744557808898799,962
137814190,0.378056978668653,8714
137853102,0.632673634568305,3680
138124726,0.686767409286326,2257
138170527,0.31046092846315,10486
138321473,0.775645698018394,478
138330007,0.624668382001934,3879
138452040,0.403418119567759,8126
138456157,0.645149576080032,3364
138588251,0.550653226078091,5291
138695603,0.466616645370122,6802
138930767,0.376371210023426,8753
139010456,0.639343082624081,3514
139011979,0.319068661531785,10244
139026352,0.57402704739415,4847
139033936,0.391584926576371,8401
139044945,0.295252085947583,10906
139050875,0.665915594295815,2858
139247865,0.463785745603676,6864
139257733,0.613930600494836,4115
139272011,0.760114206249039,708
139340596,0.36050280161769,9142
139351045,0.736123411388552,1117
139357660,0.616562725773966,4054
139406545,0.35486568285934,9280
139475081,0.677866525908592,2510
139504307,0.615218683289133,4092
139589549,0.317352888680649,10285
139676955,0.470909016450856,6722
139782545,0.271156561981062,11495
139806190,0.742743771983439,989
139879859,0.406141498433323,8070
139911954,0.737272029384318,1091
139913292,0.296120840060679,10883
139930296,0.657340412819923,3070
139946234,0.668935015551313,2763
139958081,0.36339893746485,9076
140004594,0.786961719679345,339
140019671,0.384375072134805,8561
140096962,0.67065601771239,2716
140228611,0.485835391432989,6435
140278530,0.446919984038283,7191
140324416,0.315712835462897,10330
140466781,0.500838498375003,6162
140592105,0.242151363299494,11970
140621418,0.24550167111793,11935
140707333,0.414650955604418,7881
140819786,0.405187331232521,8088
140965913,0.782523147445154,394
140979937,0.67532507976185,2568
141321004,0.570408531439591,4921
141359228,0.631587891127736,3699
141417993,0.772634641400109,520
141423619,0.296873671310391,10852
141594431,0.745922905028191,936
141639629,0.65104892608973,3226
141660767,0.544569802871855,5397
141692991,0.717578527604991,1487
141694740,0.672953164468616,2642
141811718,0.386046582049459,8520
141881665,0.302861177911498,10688
141899970,0.300360455995012,10758
142134337,0.615413983881576,4086
142200764,0.771303785647508,550
142210830,0.295290153435133,10904
142231373,0.346855123221199,9488
142401844,0.474857828655674,6646
142535862,0.565014939429688,5017
142544362,0.485178467401185,6450
142626824,0.686974187351341,2249
142678179,0.80705253478028,131
142841017,0.838930546253202,7
143068288,0.471375541737662,6712
143125234,0.363073645206038,9087
143386974,0.728200465129127,1278
143456080,0.554903250307891,5211
143778331,0.460495464561073,6921
143867762,0.615929001649137,4070
144130021,0.244550854402052,11946
144162121,0.717574182782591,1488
144248283,0.584688707214762,4672
144281748,0.281904783479655,11250
144299948,0.386535680296111,8506
144323124,0.641584807758339,3451
144412214,0.405432470904229,8083
144611708,0.709285543139716,1650
144612756,0.323174196795483,10150
144641509,0.57716632747937,4792
144663109,0.366094981136519,9008
144752939,0.583483242647129,4688
144910919,0.326511957791626,10067
145005621,0.441609751028905,7319
145075893,0.364376788769422,9057
145231764,0.748607143648392,886
145270157,0.486361561124901,6421
145433304,0.327629179077667,10023
145460100,0.805914711342756,138
145620331,0.480217192784197,6529
145760466,0.780388815164018,420
145785660,0.465001528987186,6837
145952857,0.288640485195117,11081
145977219,0.691860667007412,2127
145989155,0.642752985457673,3424
145992696,0.220676786929546,12138
146017318,0.431934346190356,7535
146019173,0.638321550995909,3539
146037603,0.730426515062109,1232
146046422,0.632394016347211,3686
146228048,0.417236639860016,7826
146315537,0.399312555780233,8219
146488733,0.317420924003675,10280
146515043,0.461352852479652,6901
146589381,0.587976316748513,4617
146684443,0.714515892788863,1554
146826994,0.254906255554048,11816
146867198,0.771108933891852,553
146869696,0.557464511400013,5167
146872310,0.389674176529389,8443
147009666,0.356108296520321,9247
147099857,0.640760084903951,3476
147146829,0.406077501314405,8073
147217096,0.540462128170333,5468
147244778,0.455742778247131,7008
147434427,0.501980542134539,6146
147434996,0.74140017532458,1013
147575308,0.309773453816371,10505
147651129,0.571759431178446,4892
147680594,0.777367966097045,458
147694597,0.704646171202754,1760
147794907,0.349399398232398,9410
147810683,0.521027205897232,5817
147878125,0.376867122350733,8743
147911359,0.64660766191027,3330
147932865,0.336019036612083,9769
148093793,0.436542453167972,7434
148102726,0.327014418857805,10045
148262664,0.425102449078455,7690
148534747,0.270223727592926,11521
148684202,0.630060469684656,3736
148909199,0.32513479426873,10103
148968354,0.424479014991023,7700
149001395,0.650960784413095,3229
149202270,0.567224313283872,4985
149542043,0.709143642932593,1652
149612258,0.521036470178236,5815
149642240,0.367328921839075,8973
149750106,0.384627751892216,8556
149891422,0.574931587566266,4831
150013282,0.393104260795861,8363
150026032,0.624848072149103,3872
150321620,0.508533198582456,6028
150371606,0.306467874130231,10602
150381467,0.314940805429748,10352
150388834,0.396873450790967,8264
150456776,0.705992598384881,1727
150494947,0.582884401819937,4699
150531769,0.637807548696095,3552
150614462,0.633566864437641,3662
150622920,0.293292133809533,10958
150773910,0.731240787780284,1214
150901772,0.315408373731471,10339
150931418,0.45705048866085,6985
150949614,0.415717966256461,7852
151031153,0.394557637235911,8329
151052558,0.377726592282445,8720
151098527,0.426801057494499,7649
151106543,0.507783311540016,6044
151350026,0.294744906088024,10922
151368763,0.318551202953495,10253
151380628,0.631797095577337,3696
151396317,0.464373509581226,6846
151427610,0.731506879957094,1208
151459864,0.465558974944522,6825
151612793,0.522611086047714,5784
151695901,0.722176778533343,1387
151705459,0.667306965357731,2816
151940868,0.708257507693316,1676
151942956,0.226557801902183,12099
152071750,0.281380631790234,11274
152075070,0.251238067071311,11864
152119931,0.696904074426591,1970
152164471,0.658158722393911,3052
152280115,0.454653757154659,7031
152303666,0.367000354000424,8985
152416112,0.285107863090724,11174
152426134,0.626077667211623,3838
152532359,0.267164147770469,11582
152592875,0.374411972746941,8801
152629512,0.322661179265014,10161
152714292,0.256534247697882,11779
152749741,0.645849948697827,3346
152758822,0.375346886760377,8771
152790208,0.312421683884696,10433
152811863,0.378018035063088,8715
152851136,0.628155321506222,3792
152869833,0.322631388383735,10164
152892752,0.505346012534015,6086
152925361,0.277477621541304,11359
153045386,0.525815478741985,5736
153073094,0.595306342803434,4474
153236688,0.657820417320582,3057
153294456,0.411302950597718,7965
153460457,0.583859361520181,4684
153524316,0.601330952799172,4367
153588827,0.558671803711804,5139
153628078,0.492717380688595,6305
153649839,0.545460527736124,5388
153667299,0.547383202548452,5349
153796331,0.815609742866709,76
153951822,0.321211026162353,10193
153979297,0.597846159283251,4431
153995393,0.550939304425911,5285
153998475,0.720471983520884,1427
154002928,0.692445934355073,2107
154300622,0.65105910920406,3225
154337882,0.547775075867665,5345
154356467,0.304160871720162,10660
154456714,0.615533991954905,4080
154468746,0.309361620297471,10516
154483835,0.322726044724862,10160
154507088,0.434130733677657,7491
154547144,0.521740591467199,5803
154557925,0.249440597190715,11892
154575838,0.71195097047247,1608
154660889,0.61525666977918,4091
154668079,0.752827978019787,824
154707583,0.488531691449747,6383
154793654,0.533576507811582,5595
154868461,0.678795717578092,2480
154889646,0.346169944230336,9507
154891010,0.576340943407266,4807
154896354,0.611704835445993,4167
154919220,0.247937934879679,11906
154955825,0.227709943007013,12088
155077628,0.569014873670447,4951
155080005,0.30381332449765,10670
155087853,0.566423558767968,4999
155281008,0.74645263349223,929
155294842,0.483614778304188,6475
155372484,0.332261128044374,9878
155406023,0.331729878521317,9898
155696120,0.302617468705605,10697
155833120,0.379652498756174,8678
155883185,0.530325910760553,5648
155908081,0.781314511965382,406
155914622,0.229207708262025,12082
155916114,0.33862806045828,9698
155939294,0.530330209966405,5647
155990503,0.440235128366695,7341
156093212,0.724579707623824,1331
156116280,0.770188284661046,566
156228765,0.811561149114105,97
156243238,0.550097317259874,5298
156563436,0.718587663031583,1463
156658554,0.334914006715639,9811
156788348,0.354063262848557,9302
156889554,0.506698116129112,6060
156958100,0.771694171182942,540
156963628,0.385889104427485,8522
157009775,0.327095723342107,10044
157142265,0.703259732570887,1791
157193337,0.466537447597309,6805
157222536,0.440601478633546,7336
157304125,0.333360047446018,9849
157418027,0.418420354721567,7803
157525393,0.523617210569549,5763
157542851,0.636704680338389,3588
157574552,0.713483340554026,1574
157764598,0.752809257860896,825
157818709,0.419821564728646,7787
157854920,0.396564537861693,8273
157855104,0.433500863084871,7505
157908526,0.321759733875617,10182
158034834,0.317545703521826,10274
158051504,0.390912304059781,8415
158083062,0.399320907224507,8218
158192186,0.651218068149396,3221
158209939,0.493507950473754,6296
158363727,0.311390902440902,10461
158371284,0.726390406661648,1298
158413153,0.742278521912272,998
158446141,0.637285673312708,3577
158453017,0.610067336895304,4200
158453215,0.4148364784803,7877
158465626,0.40615182927243,8069
158568468,0.26641973980565,11594
158641890,0.66264255398825,2940
158725162,0.697685879689932,1950
158756263,0.311717016595768,10449
158764367,0.613122989489773,4134
158871349,0.658310066152414,3047
158893192,0.279576737682182,11319
158930273,0.784649941593768,366
158957103,0.348323295813703,9442
159011142,0.68287741797529,2366
159057529,0.624903894534666,3868
159087299,0.820964341147514,47
159153794,0.686922579770161,2251
159246037,0.304957069547129,10637
159337539,0.644234106847152,3387
159504395,0.579103977290541,4762
159513463,0.361489033774111,9117
159529955,0.450761740650529,7118
159622005,0.401445241087107,8175
159648011,0.393913724973575,8346
159755690,0.403264868947337,8131
159758861,0.552979044138475,5239
159907246,0.563592638083645,5048
159991422,0.477252457720453,6586
160150395,0.278618636952531,11335
160226498,0.639579168608973,3509
160395592,0.678277241598276,2498
160440309,0.737313721323059,1089
160469728,0.560050286457593,5113
160481184,0.306599341432806,10596
160539262,0.627888344892811,3800
160579210,0.245532062860614,11934
160624169,0.326928286776881,10050
160717666,0.729016018751026,1256
160798565,0.629673728729116,3749
160817606,0.666037786723229,2854
160997932,0.699645666572159,1889
161022153,0.297592017296379,10836
161135162,0.620127021251505,3985
161183095,0.660456416550535,2989
161242933,0.316793604192615,10296
161415889,0.452548787759197,7075
161447506,0.573843391408643,4853
161500674,0.255299682382675,11805
161521038,0.790153220179555,306
161600831,0.542854188925523,5429
161884408,0.279000500362814,11328
161935043,0.734267314400403,1150
162119540,0.663877014055821,2912
162140652,0.414539849062342,7885
162230176,0.540721703871463,5466
162263439,0.669005519992661,2760
162298573,0.476386423598061,6609
162431695,0.432153819882651,7530
162504640,0.605142629809388,4302
162728904,0.673442402934272,2623
162775213,0.531054115439237,5635
162808691,0.431728264946456,7539
162821185,0.203579177405471,12201
162874832,0.672592146836456,2655
163103089,0.392438050544936,8382
163130263,0.584624998388785,4673
163159705,0.606342814038382,4273
163192472,0.547220347779685,5352
163290733,0.543620716627429,5412
163291058,0.349904084693553,9394
163414268,0.666641551727739,2841
163455370,0.3308293265181,9926
163481888,0.614536230044396,4102
163509642,0.316780065149762,10297
163510481,0.292213255827294,10984
163609212,0.725457202140044,1314
163638407,0.499478982310287,6185
163720344,0.75879748052861,719
163803083,0.316814494807561,10295
163913957,0.798734111972523,205
163994220,0.262239811322728,11687
164083915,0.224386531587343,12117
164084733,0.676686897569163,2535
164278032,0.303460041010198,10677
164300016,0.486024261187702,6431
164353011,0.349434086624003,9408
164362624,0.640271855945799,3489
164369324,0.517193240705926,5885
164473903,0.384477228925938,8559
164596519,0.363229923252812,9085
164684693,0.313763708819267,10389
164718690,0.532518163440281,5614
164778328,0.721748969615657,1397
164834706,0.351861630713069,9352
164950087,0.386126339292656,8517
164960585,0.50462785826583,6098
165043275,0.766862413770095,614
165103823,0.235746892257257,12024
165131829,0.674210341666276,2602
165142344,0.541016584449403,5458
165195412,0.281541816812007,11263
165415542,0.511215501154172,5988
165488561,0.708005532189746,1685
165500464,0.388214991975944,8474
165611047,0.436856612458832,7428
165644053,0.281402261351391,11270
165689607,0.565747978368111,5005
165808281,0.272315822137087,11477
165839901,0.570833294360837,4911
165912428,0.626693681903764,3825
165988592,0.553374010758141,5232
166018910,0.606749706476435,4268
166161728,0.285867428751207,11153
166242397,0.369661022134435,8908
166391382,0.65757922402009,3066
166461414,0.701069422389924,1845
166487677,0.242140478533674,11971
166591486,0.405791515746642,8075
166595968,0.55259926607955,5250
166606537,0.645419973971588,3356
166624315,0.800669593801777,188
166674227,0.629826113600357,3742
166682312,0.409776136848302,7995
166749737,0.799512301739787,197
166804684,0.672866420851843,2644
166858505,0.366535390640427,8998
166917488,0.492863489816103,6303
167001474,0.50017331396324,6171
167034270,0.25789758596314,11761
167087739,0.546414781785185,5367
167099624,0.543371281466811,5418
167116795,0.584202877401248,4679
167121943,0.590349920340896,4572
167226756,0.685040908527036,2300
167242462,0.505674661441899,6077
167272905,0.415068300430346,7871
167407097,0.49564346067923,6250
167424290,0.765814115396561,631
167530988,0.372573585298992,8840
167570779,0.379185153563484,8687
167620010,0.651084494892724,3224
167782456,0.570251352204473,4925
167814831,0.302832528732775,10690
167833972,0.633732802420012,3658
167980708,0.614336883194138,4106
167983065,0.437233120392335,7407
168019943,0.274720470940709,11419
